Height, Angle, State, IsTriggered, Intervention
1.553969,6.117085,1,0,Base
1.559701,5.960104,0,0,Base
1.55606,6.23647,1,0,Base
1.558445,5.940305,0,0,Base
1.557846,6.238963,0,0,Base
1.558512,5.945045,0,0,Base
1.559062,5.662932,0,0,Base
1.561807,4.545801,0,0,Base
1.565187,2.680194,0,0,Base
1.567457,1.621915,0,0,Base
1.570895,-0.6529846,1,0,Base
1.573767,-1.883301,0,0,Base
1.575172,-2.911072,0,0,Base
1.575612,-3.576752,0,0,Base
1.575335,-3.557404,0,0,Base
1.573068,-2.22467,0,0,Base
1.5749,-2.620422,0,0,Base
1.576184,-2.45517,0,0,Base
1.57729,-2.539063,0,0,Base
1.576612,-2.166321,0,0,Base
1.57947,-2.079498,0,0,Base
1.583104,-2.069672,0,0,Base
1.586167,-1.952881,0,0,Base
1.593684,-1.868103,0,0,Base
1.588995,-3.850403,0,0,Base
1.565517,-1.736542,1,0,Base
1.561328,0.06288715,1,0,Base
1.561258,3.45349,1,0,Base
1.558733,4.165187,1,0,Base
1.558205,5.557928,1,0,Base
1.559194,5.255757,0,0,Base
1.557687,5.446778,1,0,Base
1.555866,6.517809,1,0,Base
1.551346,7.127107,1,0,Base
1.549121,7.545516,1,0,Base
1.548121,7.791229,1,0,Base
1.545749,8.424734,1,0,Base
1.543534,9.066149,1,0,Base
1.542898,9.749467,1,0,Base
1.542279,9.988719,1,0,Base
1.542473,10.06987,1,0,Base
1.543552,9.872622,1,0,Base
1.555327,2.939244,1,0,Base
1.562711,-1.784485,1,0,Base
1.561417,-2.949463,1,0,Base
1.562047,-3.665039,1,0,Base
1.558421,-2.507416,1,0,Base
1.55845,-1.808136,1,0,Base
1.560322,-2.26239,1,0,Base
1.561768,-2.824066,1,0,Base
1.562484,-2.937103,1,0,Base
1.56297,-3.153442,1,0,Base
1.56462,-3.557007,1,0,Base
1.571104,-4.350098,1,0,Base
1.575534,-5.799927,0,0,Base
1.581064,-7.533783,0,0,Base
1.58265,-7.288879,0,0,Base
1.583823,-8.352722,0,0,Base
1.582501,-8.302521,0,0,Base
1.582287,-8.597961,0,0,Base
1.581642,-8.643646,0,0,Base
1.581725,-8.691223,0,0,Base
1.581151,-8.23291,0,0,Base
1.580975,-8.188843,0,0,Base
1.582895,-9.461487,0,0,Base
1.582463,-9.058411,0,0,Base
1.582669,-9.213928,0,0,Base
1.582338,-9.136627,0,0,Base
1.581752,-8.88855,0,0,Base
1.581509,-8.768707,0,0,Base
1.579929,-7.823364,0,0,Base
1.574564,-4.769409,0,0,Base
1.573335,-4.131104,0,0,Base
1.571746,-3.245392,1,0,Base
1.570711,-2.601227,1,0,Base
1.570629,-2.623596,1,0,Base
1.570254,-2.437683,1,0,Base
1.569703,-2.171051,1,0,Base
1.569298,-1.893738,1,0,Base
1.568719,-1.552277,1,0,Base
1.567267,-0.9493408,1,0,Base
1.561443,2.010185,1,0,Base
1.554653,6.745863,1,0,Base
1.555426,6.26234,1,0,Base
1.556542,5.39807,1,0,Base
1.558656,4.674014,1,0,Base
1.561258,3.166948,1,0,Base
1.561341,3.126346,1,0,Base
1.562598,2.404495,0,0,Base
1.563992,1.68424,0,0,Base
1.565565,0.7617993,0,0,Base
1.565414,0.9269474,0,0,Base
1.566162,0.3342596,0,0,Base
1.566519,0.2445386,0,0,Base
1.566415,0.1262037,0,0,Base
1.566693,-0.07504272,1,0,Base
1.566397,-0.004177618,0,0,Base
1.566868,-0.315033,1,0,Base
1.567046,-0.4028015,1,0,Base
1.567404,-0.6179504,1,0,Base
1.56787,-0.8157959,1,0,Base
1.568208,-0.9466248,1,0,Base
1.567844,-0.7919006,1,0,Base
1.567978,-0.8226929,1,0,Base
1.567539,-0.6386414,1,0,Base
1.567105,-0.4113464,1,0,Base
1.566794,-0.1074219,1,0,Base
1.566136,0.1536785,0,0,Base
1.56562,0.3947766,0,0,Base
1.566099,0.1331324,0,0,Base
1.56913,-1.240753,1,0,Base
1.569466,-1.738647,1,0,Base
1.569392,-1.150604,1,0,Base
1.569541,-1.45932,1,0,Base
1.569526,-1.465515,1,0,Base
1.569882,-1.749664,1,0,Base
1.570287,-1.987427,1,0,Base
1.570623,-2.515289,1,0,Base
1.570842,-2.535492,1,0,Base
1.571243,-2.651398,1,0,Base
1.570838,-2.552673,1,0,Base
1.57056,-2.601318,1,0,Base
1.570377,-2.406738,1,0,Base
1.570317,-2.365448,1,0,Base
1.570584,-2.802399,1,0,Base
1.570529,-2.727478,1,0,Base
1.570448,-2.904846,1,0,Base
1.570679,-2.931396,1,0,Base
1.571175,-3.176758,1,0,Base
1.571195,-3.334351,1,0,Base
1.57122,-3.446991,1,0,Base
1.571478,-3.540619,1,0,Base
1.570866,-3.596527,1,0,Base
1.571118,-3.659027,1,0,Base
1.57101,-3.216919,1,0,Base
1.571842,-3.724304,1,0,Base
1.572058,-4.083405,1,0,Base
1.571858,-4.284668,1,0,Base
1.572194,-4.517334,1,0,Base
1.571625,-4.094635,1,0,Base
1.572524,-3.951202,1,0,Base
1.571089,-3.967438,1,0,Base
1.563906,-2.491058,1,0,Base
1.560706,-0.5987854,1,0,Base
1.56253,0.2164566,1,0,Base
1.556521,0.1031058,1,0,Base
1.552415,0.6690575,1,0,Base
1.551461,1.838868,1,0,Base
1.552319,2.431701,1,0,Base
1.551572,4.240198,1,0,Base
1.549594,5.413609,1,0,Base
1.549516,5.483374,1,0,Base
1.55283,2.712074,1,0,Base
1.562866,1.236474,0,0,Base
1.569537,-0.838623,1,0,Base
1.575535,-2.620361,0,0,Base
1.575046,-3.191864,0,0,Base
1.566175,-0.1882019,1,0,Base
1.568102,1.330875,0,0,Base
1.564724,1.931725,0,0,Base
1.563224,3.552447,0,0,Base
1.566384,2.883003,0,0,Base
1.565924,2.506426,0,0,Base
1.564252,2.580411,0,0,Base
1.561281,3.827683,0,0,Base
1.561847,3.52377,0,0,Base
1.563189,3.110528,0,0,Base
1.562371,3.344745,0,0,Base
1.561669,3.901371,0,0,Base
1.561041,4.025997,0,0,Base
1.561873,3.800893,0,0,Base
1.561995,3.632381,0,0,Base
1.562934,3.120063,0,0,Base
1.563604,2.60679,0,0,Base
1.563388,2.621027,0,0,Base
1.563922,2.539679,0,0,Base
1.564338,2.271857,0,0,Base
1.564224,2.366021,0,0,Base
1.563932,2.483562,0,0,Base
1.563042,2.851528,0,0,Base
1.561195,3.974265,0,0,Base
1.556759,5.864607,1,0,Base
1.553007,8.06242,1,0,Base
1.551619,8.35603,1,0,Base
1.549655,9.036096,1,0,Base
1.547422,10.42381,1,0,Base
1.547127,10.01941,1,0,Base
1.546507,10.94812,1,0,Base
1.546742,10.23865,1,0,Base
1.5499,8.838037,1,0,Base
1.549292,8.733137,1,0,Base
1.551598,7.653672,1,0,Base
1.5516,7.78351,1,0,Base
1.550944,7.85371,1,0,Base
1.550591,7.856751,1,0,Base
1.551422,7.534774,1,0,Base
1.552594,7.129029,1,0,Base
1.55429,6.429323,1,0,Base
1.555449,5.886999,1,0,Base
1.555194,6.067784,1,0,Base
1.554556,6.37007,1,0,Base
1.551576,7.586973,1,0,Base
1.548095,9.755834,1,0,Base
1.547215,9.994436,1,0,Base
1.54662,10.11959,1,0,Base
1.545681,10.51189,1,0,Base
1.544866,10.90051,1,0,Base
1.54505,10.85614,1,0,Base
1.545342,10.74558,1,0,Base
1.543896,11.50585,1,0,Base
1.543036,11.68761,1,0,Base
1.541369,12.40973,1,0,Base
1.542931,12.15609,1,0,Base
1.543239,11.64375,1,0,Base
1.543648,11.64302,1,0,Base
1.544218,11.62875,1,0,Base
1.544891,11.31499,1,0,Base
1.543717,11.87938,1,0,Base
1.540826,13.22661,0,0,Base
1.539569,13.72019,0,0,Base
1.539959,13.41622,0,0,Base
1.540815,13.17309,0,0,Base
1.540733,13.0802,0,0,Base
1.543869,11.7602,1,0,Base
1.547933,9.72913,1,0,Base
1.54994,8.642605,1,0,Base
1.551925,7.971952,1,0,Base
1.557112,5.121481,1,0,Base
1.559383,3.818731,1,0,Base
1.560136,3.551501,1,0,Base
1.562541,2.356235,0,0,Base
1.562404,2.663642,0,0,Base
1.561508,3.055078,1,0,Base
1.561458,2.99781,1,0,Base
1.561227,3.021057,1,0,Base
1.561033,3.205631,1,0,Base
1.561711,2.911927,0,0,Base
1.561521,2.97214,1,0,Base
1.56112,3.133207,1,0,Base
1.560954,3.133513,1,0,Base
1.560904,3.300613,1,0,Base
1.560693,3.118986,1,0,Base
1.560704,2.83813,1,0,Base
1.561483,2.273716,1,0,Base
1.56039,2.783915,1,0,Base
1.560857,2.216822,1,0,Base
1.561865,1.970145,1,0,Base
1.561895,1.803669,1,0,Base
1.561521,2.195122,1,0,Base
1.562037,1.361335,1,0,Base
1.56104,1.653071,1,0,Base
1.561184,1.348419,1,0,Base
1.55986,2.159873,1,0,Base
1.563267,0.1040107,0,0,Base
1.561785,0.5746813,1,0,Base
1.560951,1.32875,1,0,Base
1.563732,0.1371815,0,0,Base
1.565444,-0.3580322,1,0,Base
1.566912,-1.345978,1,0,Base
1.568296,-2.185181,1,0,Base
1.566997,-2.265839,1,0,Base
1.567912,-2.787048,1,0,Base
1.566827,-3.454315,1,0,Base
1.564045,-2.156158,1,0,Base
1.563877,-1.565338,1,0,Base
1.562521,-1.755127,1,0,Base
1.563071,-0.3974304,1,0,Base
1.564607,-1.480713,1,0,Base
1.562242,-1.042542,1,0,Base
1.563071,-0.6912231,1,0,Base
1.560618,-0.119751,1,0,Base
1.561986,-0.6586914,1,0,Base
1.564172,-1.097534,1,0,Base
1.559264,0.817001,1,0,Base
1.558421,1.913155,1,0,Base
1.558038,1.116454,1,0,Base
1.556882,2.386828,1,0,Base
1.556741,2.665859,1,0,Base
1.557632,2.374146,1,0,Base
1.557199,2.767989,1,0,Base
1.557258,2.634478,1,0,Base
