Height, Angle, State, IsTriggered, Intervention
1.604105,13.30331,0,0,Base
1.604831,12.91548,0,0,Base
1.6052,12.69812,0,0,Base
1.6057,12.43386,0,0,Base
1.605894,12.241,0,0,Base
1.606168,12.1805,0,0,Base
1.606352,12.10884,0,0,Base
1.606818,11.82637,0,0,Base
1.608064,11.19986,0,0,Base
1.610552,9.842587,0,0,Base
1.614668,7.031855,0,0,Base
1.611812,8.472428,0,0,Base
1.61081,9.330236,0,0,Base
1.610535,8.831828,0,0,Base
1.60995,9.052896,0,0,Base
1.609439,9.252782,0,0,Base
1.609376,9.118971,0,0,Base
1.609942,8.774356,0,0,Base
1.609047,9.172395,1,0,Base
1.608453,9.584188,0,0,Base
1.608691,9.500723,0,0,Base
1.608854,9.515129,0,0,Base
1.609236,9.386887,0,0,Base
1.609251,9.39667,0,0,Base
1.609158,9.294317,0,0,Base
1.609224,9.409277,0,0,Base
1.608819,9.455616,0,0,Base
1.609165,9.362085,0,0,Base
1.609219,9.372911,0,0,Base
1.609561,9.216775,0,0,Base
1.609262,9.392918,0,0,Base
1.609054,9.55942,0,0,Base
1.608721,9.698652,0,0,Base
1.60854,9.706541,0,0,Base
1.608937,9.56715,0,0,Base
1.609221,9.46311,0,0,Base
1.609162,9.538867,0,0,Base
1.6094,9.548137,0,0,Base
1.609455,9.626718,0,0,Base
1.60966,9.498753,0,0,Base
1.609256,9.641969,0,0,Base
1.608761,9.79677,0,0,Base
1.608305,10.01301,0,0,Base
1.607932,10.18925,0,0,Base
1.607957,10.17582,0,0,Base
1.60803,10.14197,0,0,Base
1.607998,10.14258,0,0,Base
1.607435,10.38451,0,0,Base
1.607725,10.25745,0,0,Base
1.607709,10.24626,0,0,Base
1.607631,10.25417,0,0,Base
1.607401,10.32236,0,0,Base
1.607121,10.43049,0,0,Base
1.607327,10.39259,0,0,Base
1.607486,10.36714,0,0,Base
1.60754,10.38665,0,0,Base
1.607483,10.41564,0,0,Base
1.607356,10.49366,0,0,Base
1.607483,10.52498,0,0,Base
1.607787,10.40087,0,0,Base
1.607629,10.44024,0,0,Base
1.607502,10.55178,0,0,Base
1.607847,10.42229,0,0,Base
1.608039,10.31902,0,0,Base
1.608063,10.30876,0,0,Base
1.608178,10.24271,0,0,Base
1.6074,10.5616,0,0,Base
1.607679,10.56741,0,0,Base
1.607707,10.54562,0,0,Base
1.607468,10.64977,0,0,Base
1.607631,10.55892,0,0,Base
1.607846,10.51751,0,0,Base
1.607764,10.5498,0,0,Base
1.607942,10.46361,0,0,Base
1.6079,10.45882,0,0,Base
1.607749,10.49519,0,0,Base
1.607869,10.43274,0,0,Base
1.607719,10.43685,0,0,Base
1.607337,10.57265,0,0,Base
1.60694,10.80756,0,0,Base
1.60698,10.82756,0,0,Base
1.606933,10.93688,0,0,Base
1.607184,10.84656,0,0,Base
1.606935,10.95273,0,0,Base
1.606888,11.03839,0,0,Base
1.606888,10.99136,0,0,Base
1.606708,11.06971,0,0,Base
1.606826,11.05494,0,0,Base
1.60657,11.13477,0,0,Base
1.605976,11.36683,0,0,Base
1.605725,11.38278,0,0,Base
1.605703,11.37715,0,0,Base
1.605618,11.48383,0,0,Base
1.606159,11.28532,0,0,Base
1.606339,11.21276,0,0,Base
1.606174,11.30862,0,0,Base
1.605912,11.34458,0,0,Base
1.605952,11.27717,0,0,Base
1.606041,11.28279,0,0,Base
1.606542,11.05892,0,0,Base
1.606797,10.89778,0,0,Base
1.606614,10.89286,0,0,Base
1.606044,11.07159,0,0,Base
1.606421,10.84389,0,0,Base
1.606516,10.84548,0,0,Base
1.606831,10.71806,0,0,Base
1.607037,10.69018,0,0,Base
1.607213,10.63903,0,0,Base
1.6073,10.64686,0,0,Base
1.606897,10.77104,0,0,Base
1.606275,10.94561,0,0,Base
1.606183,10.99492,0,0,Base
1.606102,11.05954,0,0,Base
1.605994,11.04668,0,0,Base
1.60639,10.94921,0,0,Base
1.606681,10.92069,0,0,Base
1.606787,10.90019,0,0,Base
1.606607,10.98417,0,0,Base
1.606464,11.06975,0,0,Base
1.606387,11.0849,0,0,Base
1.606595,10.95695,0,0,Base
1.60644,11.01944,0,0,Base
1.6064,11.01723,0,0,Base
1.606216,11.11162,0,0,Base
1.605845,11.28095,0,0,Base
1.605819,11.37246,0,0,Base
1.605492,11.44934,0,0,Base
1.605403,11.54467,0,0,Base
1.605536,11.45007,0,0,Base
1.605438,11.45131,0,0,Base
1.605243,11.52768,0,0,Base
1.605094,11.65324,0,0,Base
1.604915,11.65689,0,0,Base
1.604931,11.64205,0,0,Base
1.604949,11.64651,0,0,Base
1.60462,11.77964,0,0,Base
1.604512,11.82814,0,0,Base
1.604416,11.86021,0,0,Base
1.60449,11.78316,0,0,Base
1.604848,11.61635,0,0,Base
1.604535,11.71173,0,0,Base
1.604347,11.88953,0,0,Base
1.604194,11.94119,0,0,Base
1.604014,12.01725,0,0,Base
1.604206,12.03412,0,0,Base
1.604159,12.05124,0,0,Base
1.604164,12.01361,0,0,Base
1.604,12.11607,0,0,Base
1.604141,12.14256,0,0,Base
1.604043,12.18309,0,0,Base
1.604293,12.14965,0,0,Base
1.603575,12.39904,0,0,Base
1.603439,12.46988,0,0,Base
1.603632,12.39205,0,0,Base
1.603331,12.54606,0,0,Base
1.60318,12.63101,0,0,Base
1.603435,12.54229,0,0,Base
1.602995,12.71657,0,0,Base
1.60281,12.75888,0,0,Base
1.602618,12.8214,0,0,Base
1.602628,12.84059,0,0,Base
1.602626,12.8116,0,0,Base
1.602397,12.88504,0,0,Base
1.602007,13.00645,0,0,Base
1.601686,13.06301,0,0,Base
1.60186,12.99728,0,0,Base
1.601959,12.98357,0,0,Base
1.602931,12.49319,0,0,Base
1.605508,11.12339,0,0,Base
1.603803,10.88611,1,0,Base
1.603847,11.331,1,0,Base
1.603336,11.47051,1,0,Base
1.603645,11.2182,1,0,Base
1.605299,10.59288,1,0,Base
1.606562,10.02005,1,0,Base
1.607824,9.506079,1,0,Base
1.607768,8.732092,1,0,Base
1.606895,8.508177,1,0,Base
1.604459,7.371012,1,0,Base
1.604858,8.215553,1,0,Base
1.608745,7.763621,1,0,Base
1.606185,8.344904,1,0,Base
1.601573,8.163505,1,0,Base
1.594392,7.78955,1,0,Base
1.599667,7.884112,1,0,Base
1.600733,7.547882,1,0,Base
1.608655,7.083203,1,0,Base
1.611158,6.698562,1,0,Base
1.607941,8.057578,1,0,Base
1.607932,7.996937,1,0,Base
1.607424,7.45799,1,0,Base
1.602149,7.242756,1,0,Base
1.60042,8.062839,1,0,Base
1.60011,7.006747,1,0,Base
1.599566,6.808215,1,0,Base
1.60253,6.596709,1,0,Base
1.601497,6.756665,1,0,Base
1.601881,6.290398,1,0,Base
1.600692,6.637661,1,0,Base
1.601161,6.638151,1,0,Base
1.601102,6.924546,1,0,Base
1.601293,6.871016,1,0,Base
1.600859,6.917991,1,0,Base
1.5999,7.064322,1,0,Base
1.599922,7.007228,1,0,Base
1.600085,6.94913,1,0,Base
1.599935,7.083605,1,0,Base
1.600739,6.856431,1,0,Base
1.600028,7.122066,1,0,Base
1.601012,6.693636,1,0,Base
1.599683,7.209089,1,0,Base
1.59925,7.720622,1,0,Base
1.599047,7.506227,1,0,Base
1.598927,7.574063,1,0,Base
1.599132,7.434581,1,0,Base
1.5991,7.495761,1,0,Base
1.59899,7.451372,1,0,Base
1.598682,7.650645,1,0,Base
1.598231,7.729303,1,0,Base
1.597835,7.803653,1,0,Base
1.597352,8.075777,1,0,Base
1.597128,8.151141,1,0,Base
1.59675,8.31117,1,0,Base
1.596304,8.424481,1,0,Base
1.596291,8.515224,1,0,Base
1.596285,8.504943,1,0,Base
1.59623,8.552367,1,0,Base
1.596206,8.530828,1,0,Base
1.596168,8.570495,1,0,Base
1.595803,8.747603,1,0,Base
1.595896,8.694994,1,0,Base
1.59585,8.676617,1,0,Base
1.596935,8.241961,1,0,Base
1.596602,8.354867,1,0,Base
1.596574,8.451834,1,0,Base
1.595913,8.65063,1,0,Base
