x,y,z,pitch,yaw,roll,state,trigger,type
0.4711199,1.594897,0.2210795,3.112855,66.54972,-0.6678467,0,0,Base
0.4660889,1.595554,0.2257246,2.351258,66.57075,-0.1826782,0,0,Base
0.4606488,1.595342,0.2309719,2.305326,66.12632,0.190361,0,0,Base
0.4568027,1.595672,0.2345214,2.123526,65.80087,0.5364817,0,0,Base
0.4544734,1.595474,0.2361777,1.939953,65.86308,0.5812057,0,0,Base
0.4577493,1.595468,0.2297544,2.569837,72.95909,1.079175,0,0,Base
0.4651615,1.596901,0.2041352,3.175045,95.59653,1.253162,0,0,Base
0.4577112,1.600824,0.1639799,1.699114,129.6714,0.3909016,0,0,Base
0.425166,1.602298,0.1335821,1.107503,168.0805,-1.302338,0,0,Base
0.3964784,1.600505,0.1337264,2.526406,-165.0397,-2.464935,0,0,Base
0.3955539,1.598956,0.1392526,4.165285,-154.5297,-1.705627,0,0,Base
0.4224143,1.600657,0.1356079,4.561094,-170.1715,-2.049866,0,0,Base
0.4509861,1.600944,0.1358098,2.7756,173.8501,-2.805969,0,0,Base
0.4865551,1.604059,0.1400742,1.564836,155.2199,-3.132355,0,0,Base
0.5089072,1.605954,0.1432034,0.3647389,145.61,-2.543793,0,0,Base
0.5222232,1.606629,0.1411688,0.3909167,143.119,-1.751007,0,0,Base
0.5333271,1.606369,0.1352947,1.076434,144.0886,-0.3229065,0,0,Base
0.5365094,1.607298,0.1309914,0.9198493,145.2421,0.3525207,0,0,Base
0.5368284,1.60676,0.1269034,1.242452,146.439,0.7766703,0,0,Base
0.533617,1.606324,0.1224448,1.4486,149.416,0.2698469,0,0,Base
0.5212234,1.607333,0.1137008,1.262155,161.3977,-0.6544189,0,0,Base
0.4946913,1.607372,0.1072803,0.2973608,-174.6744,-0.7377625,0,0,Base
0.469624,1.605998,0.1147835,0.6578871,-152.4794,-1.437775,0,0,Base
0.4521377,1.603837,0.1319581,0.9842503,-133.8721,-2.238556,0,0,Base
0.4428898,1.603686,0.1537504,0.8246198,-119.387,-2.051392,0,0,Base
0.4419466,1.602603,0.1707969,0.6249102,-112.9972,-2.367767,0,0,Base
0.4444705,1.601524,0.1795849,0.9691366,-113.5577,-2.759064,0,0,Base
0.4463029,1.602129,0.1836197,0.7828869,-114.3455,-3.171448,0,0,Base
0.4479361,1.602529,0.1842095,0.361976,-115.2854,-3.360626,0,0,Base
